Step,Epsilon,Reward,NN_Loss
111,0.9793282232986495,-39.0,28.74666404724121
112,0.9791423762393152,-6.0,28.121726989746094
113,0.9789565663456761,-30.0,23.629714965820312
114,0.9787707936102998,-118.0,37.97289276123047
115,0.9785850580257552,-230.0,33.12307357788086
116,0.9783993595846132,-364.0,34.2673225402832
117,0.9782136982794457,-543.0,16.373699188232422
118,0.9780280741028262,-28.0,43.37889862060547
119,0.9778424870473299,-62.0,25.07938003540039
120,0.977656937105533,-188.0,33.910865783691406
121,0.9774714242700139,-369.0,30.742565155029297
122,0.9772859485333517,-576.0,47.983211517333984
123,0.9771005098881277,-31.0,45.458824157714844
124,0.9769151083269243,-101.0,44.67371368408203
125,0.9767297438423252,-195.0,38.687660217285156
126,0.976544416426916,-22.0,30.91131591796875
127,0.9763591260732837,-55.0,44.0746955871582
128,0.9761738727740165,-25.0,23.371728897094727
129,0.9759886565217042,-90.0,46.70498275756836
130,0.9758034773089385,-176.0,36.02955627441406
131,0.9756183351283119,-8.0,45.96429443359375
132,0.9754332299724188,-37.0,25.158674240112305
133,0.9752481618338551,-110.0,32.57209014892578
134,0.9750631307052179,-202.0,23.79102897644043
135,0.9748781365791062,-17.0,32.576053619384766
136,0.97469317944812,-31.0,60.96983337402344
137,0.9745082593048611,-18.0,35.55592346191406
138,0.9743233761419327,-2.0,43.50853729248047
139,0.9741385299519394,-55.0,50.61743927001953
140,0.9739537207274875,-141.0,47.25619125366211
141,0.9737689484611846,-8.0,40.363861083984375
142,0.9735842131456396,-46.0,24.59368133544922
143,0.9733995147734634,-14.0,16.677080154418945
144,0.9732148533372679,-23.0,44.147159576416016
145,0.9730302288296666,-0.0,63.440425872802734
146,0.9728456412432746,-44.0,46.99016189575195
147,0.9726610905707084,-13.0,33.1112060546875
148,0.9724765768045859,-8.0,37.03855895996094
149,0.9722920999375266,-33.0,38.746986389160156
150,0.9721076599621514,-109.0,33.736026763916016
151,0.9719232568710827,-213.0,21.456090927124023
152,0.9717388906569445,-22.0,31.490201950073242
153,0.971554561312362,-64.0,26.972373962402344
154,0.971370268829962,-161.0,26.97209358215332
155,0.9711860132023731,-282.0,26.846309661865234
156,0.9710017944222247,-14.0,26.991607666015625
157,0.9708176124821482,-46.0,82.52652740478516
158,0.9706334673747763,-28.0,33.374359130859375
159,0.9704493590927433,-13.0,14.398553848266602
160,0.9702652876286846,-20.0,40.92647933959961
161,0.9700812529752377,-86.0,50.9390983581543
162,0.969897255125041,-12.0,35.76637268066406
163,0.9697132940707346,-65.0,41.82497024536133
164,0.9695293698049602,-25.0,28.24898338317871
165,0.9693454823203606,-91.0,25.469755172729492
166,0.9691616316095805,-176.0,34.07386016845703
167,0.9689778176652657,-8.0,32.215816497802734
168,0.9687940404800637,-35.0,31.467782974243164
169,0.9686103000466234,-95.0,26.59302520751953
170,0.9684265963575954,-180.0,22.55071449279785
171,0.9682429294056313,-307.0,42.10829544067383
172,0.9680592991833845,-28.0,21.749052047729492
173,0.9678757056835098,-38.0,31.755348205566406
174,0.9676921488986634,-110.0,24.029094696044922
175,0.9675086288215032,-234.0,20.094675064086914
176,0.9673251454446882,-396.0,32.30528259277344
177,0.9671416987608791,-576.0,39.097530364990234
178,0.966958288762738,-793.0,20.81561279296875
179,0.9667749154429288,-33.0,15.531481742858887
180,0.9665915787941163,-96.0,32.22969055175781
181,0.966408278808967,-52.0,21.430267333984375
182,0.9662250154801488,-159.0,20.216575622558594
183,0.9660417888003315,-303.0,38.53242492675781
184,0.9658585987621859,-473.0,18.070720672607422
185,0.9656754453583843,-661.0,25.31403160095215
186,0.9654923285816008,-37.0,25.00545883178711
187,0.9653092484245105,-171.0,24.188119888305664
188,0.9651262048797902,-199.0,17.988296508789062
189,0.9649431979401182,-35.0,19.991474151611328
190,0.9647602275981743,-56.0,20.694271087646484
191,0.9645772938466396,-155.0,16.201509475708008
192,0.9643943966781968,-306.0,20.44588279724121
193,0.9642115360855299,-44.0,16.003658294677734
194,0.9640287120613247,-60.0,21.763601303100586
195,0.9638459245982679,-207.0,19.96987533569336
196,0.9636631736890484,-404.0,10.19377613067627
197,0.963480459326356,-631.0,16.11913299560547
198,0.9632977815028819,-42.0,12.814254760742188
199,0.9631151402113193,-50.0,17.97307586669922
200,0.9629325354443624,-137.0,15.950830459594727
201,0.9627499671947071,-274.0,13.819939613342285
202,0.9625674354550505,-31.0,18.072452545166016
203,0.9623849402180915,-28.0,12.977659225463867
204,0.9622024814765302,-27.0,15.586908340454102
205,0.9620200592230683,-11.0,16.028337478637695
206,0.9618376734504089,-40.0,11.069581985473633
207,0.9616553241512567,-126.0,9.50892448425293
208,0.9614730113183174,-22.0,14.645669937133789
209,0.9612907349442987,-88.0,11.602079391479492
210,0.9611084950219095,-218.0,14.135026931762695
211,0.9609262915438603,-377.0,18.477100372314453
212,0.960744124502863,-13.0,14.33666706085205
213,0.9605619938916306,-67.0,13.067304611206055
214,0.9603798997028781,-15.0,20.095815658569336
215,0.9601978419293217,-28.0,14.807829856872559
216,0.9600158205636791,-94.0,13.034889221191406
217,0.9598338355986695,-179.0,13.342992782592773
218,0.9596518870270134,-218.0,14.285398483276367
219,0.9594699748414329,-39.0,14.939586639404297
220,0.9592880990346516,-38.0,10.401579856872559
221,0.9591062595993943,-40.0,14.670095443725586
222,0.9589244565283876,-7.0,13.86559772491455
223,0.9587426898143592,-25.0,13.618291854858398
224,0.9585609594500385,-111.0,9.517029762268066
225,0.9583792654281564,-46.0,7.774335861206055
226,0.9581976077414449,-19.0,12.936079978942871
227,0.958015986382638,-7.0,8.50119400024414
228,0.9578344013444704,-39.0,16.721689224243164
229,0.9576528526196793,-98.0,11.989828109741211
230,0.9574713402010022,-210.0,9.547900199890137
231,0.957289864081179,-10.0,16.005603790283203
232,0.9571084242529503,-37.0,8.757867813110352
233,0.9569270207090588,-134.0,15.893827438354492
234,0.9567456534422483,-268.0,10.117868423461914
235,0.9565643224452639,-452.0,9.851125717163086
236,0.9563830277108525,-685.0,9.782552719116211
237,0.9562017692317625,-8.0,8.440645217895508
238,0.9560205470007433,-91.0,11.509793281555176
239,0.9558393610105461,-8.0,11.201204299926758
240,0.9556582112539236,-69.0,10.679389953613281
241,0.9554770977236295,-29.0,11.2132568359375
242,0.9552960204124195,-15.0,8.767724990844727
243,0.9551149793130504,-9.0,9.2107572555542
244,0.9549339744182807,-62.0,9.996125221252441
245,0.95475300572087,-0.0,9.832448959350586
246,0.9545720732135796,-12.0,9.43580436706543
247,0.9543911768891723,-88.0,14.924123764038086
248,0.9542103167404122,-6.0,12.063713073730469
249,0.9540294927600649,-33.0,12.171921730041504
250,0.9538487049408975,-88.0,15.401552200317383
251,0.9536679532756783,-11.0,8.179861068725586
252,0.9534872377571775,-55.0,8.56820011138916
253,0.9533065583781661,-0.0,10.931510925292969
254,0.9531259151314173,-45.0,11.504454612731934
255,0.9529453080097052,-20.0,13.330365180969238
256,0.9527647370058057,-104.0,11.889263153076172
257,0.9525842021124955,-7.0,13.235763549804688
258,0.9524037033225536,-67.0,10.83700942993164
259,0.9522232406287602,-13.0,8.160611152648926
260,0.9520428140238963,-12.0,11.36832332611084
261,0.951862423500745,-65.0,14.146074295043945
262,0.951682069052091,-7.0,9.560726165771484
263,0.9515017506707197,-44.0,11.342132568359375
264,0.9513214683494187,-139.0,10.010893821716309
265,0.9511412220809765,-23.0,13.46651554107666
266,0.9509610118581833,-24.0,8.43868350982666
267,0.9507808376738306,-10.0,9.821052551269531
268,0.9506006995207116,-52.0,6.567687511444092
269,0.9504205973916208,-146.0,7.703884601593018
270,0.9502405312793539,-24.0,9.224714279174805
271,0.9500605011767084,-15.0,11.087908744812012
272,0.949880507076483,-14.0,9.042115211486816
273,0.9497005489714782,-6.0,7.527983665466309
274,0.9495206268544952,-14.0,9.72398853302002
275,0.9493407407183375,-57.0,8.020431518554688
276,0.9491608905558097,-166.0,9.72702693939209
277,0.9489810763597175,-13.0,7.513947486877441
278,0.9488012981228685,-12.0,8.703269004821777
279,0.9486215558380715,-35.0,11.203293800354004
280,0.9484418494981369,-14.0,6.693513870239258
281,0.9482621790958765,-70.0,10.611564636230469
282,0.9480825446241032,-2.0,8.893976211547852
283,0.9479029460756319,-59.0,11.059687614440918
284,0.9477233834432786,-147.0,5.838020324707031
285,0.9475438567198607,-258.0,10.737345695495605
286,0.9473643658981972,-5.0,9.020472526550293
287,0.9471849109711085,-56.0,10.809093475341797
288,0.9470054919314163,-156.0,8.81136703491211
289,0.9468261087719438,-281.0,9.619122505187988
290,0.946646761485516,-24.0,10.4119873046875
291,0.9464674500649586,-85.0,7.827637672424316
292,0.9462881745030994,-11.0,8.652587890625
293,0.9461089347927673,-8.0,11.25899887084961
294,0.9459297309267927,-8.0,11.805675506591797
295,0.9457505628980074,-11.0,9.826761245727539
296,0.9455714306992448,-41.0,8.789507865905762
297,0.9453923343233395,-9.0,8.48408317565918
298,0.9452132737631277,-13.0,10.089253425598145
299,0.9450342490114471,-50.0,9.19882583618164
300,0.9448552600611364,-9.0,6.64282751083374
301,0.9446763069050362,-11.0,8.590325355529785
302,0.9444973895359886,-7.0,11.273691177368164
303,0.9443185079468366,-12.0,9.47349739074707
304,0.944139662130425,-50.0,7.313671112060547
305,0.9439608520796,-13.0,7.923064708709717
306,0.9437820777872092,-10.0,7.67329740524292
307,0.9436033392461017,-38.0,9.556903839111328
308,0.9434246364491279,-12.0,10.715601921081543
309,0.9432459693891396,-58.0,9.380276679992676
310,0.9430673380589902,-151.0,9.850919723510742
311,0.9428887424515344,-293.0,9.2061767578125
312,0.9427101825596286,-469.0,8.440475463867188
313,0.9425316583761301,-709.0,7.56317663192749
314,0.9423531698938981,-35.0,7.739413738250732
315,0.9421747171057929,-64.0,7.682896614074707
316,0.9419963000046766,-31.0,7.757012844085693
317,0.9418179185834124,-5.0,8.528250694274902
318,0.941639572834865,-30.0,8.448634147644043
319,0.9414612627519008,-25.0,12.993115425109863
320,0.9412829883273871,-33.0,8.041377067565918
321,0.941104749554193,-92.0,11.17103385925293
322,0.9409265464251891,-223.0,6.397588729858398
323,0.9407483789332471,-13.0,12.243824005126953
324,0.9405702470712405,-11.0,9.180922508239746
325,0.9403921508320439,-10.0,7.825573921203613
326,0.9402140902085333,-8.0,9.871635437011719
327,0.9400360651935865,-4.0,6.3419694900512695
328,0.9398580757800824,-11.0,8.516616821289062
329,0.9396801219609014,-39.0,9.501668930053711
330,0.9395022037289256,-9.0,9.480830192565918
331,0.9393243210770379,-14.0,7.66122579574585
332,0.9391464739981232,-14.0,8.227922439575195
333,0.9389686624850676,-11.0,9.937487602233887
334,0.9387908865307586,-10.0,8.062894821166992
335,0.9386131461280852,-7.0,6.89844274520874
336,0.9384354412699377,-0.0,9.936110496520996
337,0.9382577719492081,-57.0,9.259944915771484
338,0.9380801381587894,-11.0,9.898681640625
339,0.9379025398915763,-6.0,9.215837478637695
340,0.937724977140465,-13.0,10.084561347961426
341,0.9375474498983528,-56.0,11.044702529907227
342,0.937369958158139,-8.0,9.128532409667969
343,0.9371925019127233,-24.0,7.477168083190918
344,0.9370150811550079,-23.0,8.986892700195312
345,0.9368376958778959,-82.0,9.920687675476074
346,0.9366603460742918,-17.0,10.411185264587402
347,0.9364830317371018,-60.0,8.913470268249512
348,0.9363057528592331,-8.0,7.610571384429932
349,0.9361285094335946,-30.0,7.904515266418457
350,0.9359513014530967,-12.0,7.700828552246094
351,0.9357741289106508,-61.0,10.52440357208252
352,0.9355969917991703,-7.0,10.410423278808594
353,0.9354198901115696,-2.0,8.78139877319336
354,0.9352428238407645,-9.0,8.79079818725586
355,0.9350657929796725,-12.0,5.563572883605957
356,0.9348887975212126,-48.0,9.468086242675781
357,0.9347118374583044,-106.0,7.384289741516113
358,0.9345349127838699,-196.0,8.311906814575195
359,0.9343580234908321,-339.0,7.6427202224731445
360,0.9341811695721153,-12.0,8.72093391418457
361,0.9340043510206455,-0.0,16.67545509338379
362,0.9338275678293497,-46.0,18.117830276489258
363,0.9336508199911568,-13.0,16.343046188354492
364,0.9334741074989968,-6.0,11.455180168151855
365,0.9332974303458013,-29.0,19.89284324645996
366,0.9331207885245031,-118.0,11.802870750427246
367,0.9329441820280365,-17.0,15.491334915161133
368,0.9327676108493373,-12.0,9.748767852783203
369,0.9325910749813427,-16.0,9.838680267333984
370,0.9324145744169912,-9.0,11.244552612304688
371,0.9322381091492229,-31.0,9.92765998840332
372,0.9320616791709789,-4.0,17.63393783569336
373,0.9318852844752022,-57.0,20.490196228027344
374,0.9317089250548372,-8.0,15.464605331420898
375,0.9315326009028291,-47.0,19.343564987182617
376,0.9313563120121252,-18.0,13.89033317565918
377,0.931180058375674,-89.0,9.279145240783691
378,0.9310038399864252,-11.0,9.021852493286133
379,0.93082765683733,-2.0,7.514799118041992
380,0.9306515089213414,-45.0,11.448068618774414
381,0.9304753962314132,-128.0,10.84250545501709
382,0.9302993187605009,-238.0,11.431011199951172
383,0.9301232765015615,-360.0,14.878695487976074
384,0.9299472694475532,-18.0,11.29444694519043
385,0.929771297591436,-53.0,10.218377113342285
386,0.9295953609261706,-147.0,10.615833282470703
387,0.9294194594447198,-282.0,8.303553581237793
388,0.9292435931400476,-25.0,12.740714073181152
389,0.9290677620051192,-45.0,13.103236198425293
390,0.9288919660329014,-128.0,13.117873191833496
391,0.9287162052163623,-270.0,9.544172286987305
392,0.9285404795484716,-19.0,8.93282699584961
393,0.9283647890222002,-37.0,10.33377456665039
394,0.9281891336305205,-120.0,8.106611251831055
395,0.928013513366406,-17.0,11.424454689025879
396,0.9278379282228324,-57.0,13.571879386901855
397,0.927662378192776,-162.0,11.840249061584473
398,0.9274868632692149,-306.0,10.476887702941895
399,0.9273113834451284,-489.0,9.393187522888184
400,0.9271359387134974,-741.0,10.523109436035156
401,0.926960529067304,-1018.0,11.863866806030273
402,0.9267851544995319,-1353.0,7.413862228393555
403,0.9266098150031661,-1740.0,10.353717803955078
404,0.9264345105711931,-2158.0,12.580954551696777
405,0.9262592411966005,-2643.0,14.874676704406738
406,0.9260840068723777,-3168.0,13.569840431213379
407,0.9259088075915153,-3732.0,9.484508514404297
408,0.9257336433470053,-497.0,12.066963195800781
409,0.9255585141318412,-114.0,16.053030014038086
410,0.9253834199390177,-65.0,16.598405838012695
411,0.9252083607615312,-38.0,18.348651885986328
412,0.9250333365923792,-101.0,13.409011840820312
413,0.9248583474245609,-218.0,12.051698684692383
414,0.9246833932510764,-54.0,25.163433074951172
415,0.9245084740649279,-54.0,9.40330696105957
416,0.9243335898591184,-45.0,47.59032440185547
417,0.9241587406266527,-22.0,14.509641647338867
418,0.9239839263605367,-34.0,13.043280601501465
419,0.9238091470537779,-123.0,16.35100746154785
420,0.923634402699385,-37.0,14.503498077392578
421,0.9234596932903685,-67.0,17.028444290161133
422,0.9232850188197397,-118.0,11.714103698730469
423,0.9231103792805119,-225.0,13.045676231384277
424,0.9229357746656992,-18.0,14.648683547973633
425,0.9227612049683177,-77.0,18.224449157714844
426,0.9225866701813845,-196.0,36.209716796875
427,0.9224121702979182,-35.0,13.501768112182617
428,0.9222377053109388,-107.0,14.973889350891113
429,0.9220632752134679,-25.0,12.057976722717285
430,0.9218888799985281,-82.0,12.766214370727539
431,0.9217145196591435,-194.0,14.467838287353516
432,0.9215401941883398,-23.0,11.205533981323242
433,0.9213659035791439,-76.0,22.186965942382812
434,0.9211916478245845,-140.0,12.921466827392578
435,0.921017426917691,-27.0,8.181745529174805
436,0.9208432408514946,-95.0,20.993927001953125
437,0.9206690896190282,-215.0,11.76447868347168
438,0.9204949732133253,-383.0,9.201117515563965
439,0.9203208916274215,-584.0,12.067303657531738
440,0.9201468448543535,-853.0,15.18890380859375
441,0.9199728328871594,-62.0,15.084603309631348
442,0.9197988557188786,-150.0,14.315704345703125
443,0.9196249133425524,-44.0,12.16734504699707
444,0.9194510057512226,-157.0,16.393239974975586
445,0.9192771329379333,-28.0,12.025399208068848
446,0.9191032948957294,-34.0,8.09319019317627
447,0.9189294916176575,-134.0,15.918679237365723
448,0.9187557230967652,-20.0,12.89827823638916
449,0.918581989326102,-54.0,9.114564895629883
450,0.9184082902987185,-37.0,13.169851303100586
451,0.9182346260076668,-57.0,17.043174743652344
452,0.9180609964460001,-137.0,14.181950569152832
453,0.9178874016067736,-20.0,26.55072593688965
454,0.9177138414830431,-13.0,10.791013717651367
455,0.9175403160678663,-36.0,9.457886695861816
456,0.9173668253543025,-13.0,15.72846794128418
457,0.9171933693354117,-9.0,11.078482627868652
458,0.9170199480042558,-43.0,20.234649658203125
459,0.916846561353898,-9.0,14.966411590576172
460,0.9166732093774027,-68.0,13.715995788574219
461,0.9164998920678359,-0.0,9.675466537475586
462,0.9163266094182649,-23.0,12.26556396484375
463,0.9161533614217584,-97.0,12.476609230041504
464,0.9159801480713865,-206.0,10.147308349609375
465,0.9158069693602205,-333.0,13.630208015441895
466,0.9156338252813335,-496.0,24.441722869873047
467,0.9154607158277996,-714.0,17.720943450927734
468,0.9152876409926946,-956.0,13.629279136657715
469,0.9151146007690951,-33.0,41.97917556762695
470,0.9149415951500799,-71.0,12.654903411865234
471,0.9147686241287286,-22.0,16.338769912719727
472,0.9145956876981224,-113.0,16.636152267456055
473,0.9144227858513437,-210.0,9.326167106628418
474,0.9142499185814766,-20.0,14.99740219116211
475,0.9140770858816065,-57.0,20.016239166259766
476,0.9139042877448198,-14.0,40.120452880859375
477,0.9137315241642049,-35.0,7.830255508422852
478,0.9135587951328509,-6.0,14.205550193786621
479,0.913386100643849,-41.0,16.723896026611328
480,0.913213440690291,-131.0,9.639056205749512
481,0.9130408152652709,-40.0,13.943717956542969
482,0.9128682243618834,-107.0,12.455142974853516
483,0.9126956679732252,-24.0,31.469314575195312
484,0.9125231460923936,-97.0,14.220735549926758
485,0.9123506587124881,-196.0,14.138998031616211
486,0.912178205826609,-30.0,13.13436508178711
487,0.9120057874278583,-83.0,14.822999954223633
488,0.9118334035093392,-31.0,15.955513000488281
489,0.9116610540641564,-25.0,9.82153606414795
490,0.9114887390854157,-29.0,9.047386169433594
491,0.9113164585662249,-9.0,33.43268585205078
492,0.9111442124996925,-75.0,16.847341537475586
493,0.9109720008789286,-168.0,12.613776206970215
494,0.9107998236970449,-279.0,9.594951629638672
495,0.9106276809471543,-17.0,8.382611274719238
496,0.9104555726223711,-44.0,12.86781120300293
497,0.9102834987158108,-135.0,17.165733337402344
498,0.9101114592205907,-8.0,15.738231658935547
499,0.909939454129829,-28.0,11.856982231140137
500,0.9097674834366455,-34.0,11.539806365966797
501,0.9095955471341616,-10.0,20.848989486694336
502,0.9094236452154997,-50.0,11.047957420349121
503,0.9092517776737836,-30.0,11.572294235229492
504,0.9090799445021388,-117.0,15.926438331604004
505,0.9089081456936918,-227.0,17.615978240966797
506,0.908736381241571,-34.0,10.81173038482666
507,0.9085646511389053,-57.0,12.121381759643555
508,0.9083929553788258,-167.0,11.088326454162598
509,0.9082212939544647,-326.0,17.262802124023438
510,0.9080496668589554,-24.0,11.917854309082031
511,0.907878074085433,-42.0,8.953239440917969
512,0.9077065156270336,-161.0,24.676006317138672
513,0.907534991476895,-46.0,19.443056106567383
514,0.907363501628156,-123.0,12.641536712646484
515,0.9071920460739573,-36.0,8.32886791229248
516,0.9070206248074407,-120.0,9.814348220825195
517,0.906849237821749,-23.0,11.93784236907959
518,0.906677885110027,-25.0,20.542070388793945
519,0.9065065666654206,-16.0,12.243325233459473
520,0.9063352824810769,-23.0,9.589509963989258
521,0.9061640325501445,-113.0,9.57675552368164
522,0.9059928168657737,-238.0,11.351114273071289
523,0.9058216354211156,-20.0,10.3884859085083
524,0.905650488209323,-85.0,11.171693801879883
525,0.90547937522355,-177.0,10.929790496826172
526,0.9053082964569523,-47.0,12.338025093078613
527,0.9051372519026866,-153.0,33.80066680908203
528,0.9049662415539108,-10.0,9.816770553588867
529,0.904795265403785,-37.0,8.28502368927002
530,0.90462432344547,-136.0,11.715316772460938
531,0.9044534156721279,-39.0,6.903392314910889
532,0.9042825420769225,-33.0,11.003795623779297
533,0.9041117026530191,-8.0,14.893585205078125
534,0.9039408973935837,-51.0,11.491008758544922
535,0.9037701262917844,-36.0,12.88410758972168
536,0.9035993893407902,-114.0,9.317858695983887
537,0.9034286865337718,-225.0,10.443331718444824
538,0.903258017863901,-402.0,13.757368087768555
539,0.9030873833243509,-618.0,13.993284225463867
540,0.9029167829082964,-42.0,10.45855712890625
541,0.9027462166089132,-61.0,11.12575626373291
542,0.9025756844193787,-27.0,11.03087043762207
543,0.9024051863328719,-104.0,15.013309478759766
544,0.9022347223425725,-258.0,9.552231788635254
545,0.9020642924416622,-425.0,7.647403717041016
546,0.9018938966233236,-16.0,8.894186973571777
547,0.9017235348807411,-76.0,13.572940826416016
548,0.9015532072071001,-21.0,17.092947006225586
549,0.9013829135955875,-61.0,9.90546989440918
550,0.9012126540393914,-29.0,11.738415718078613
551,0.9010424285317018,-101.0,9.289579391479492
552,0.9008722370657094,-237.0,9.533560752868652
553,0.9007020796346066,-16.0,8.08298110961914
554,0.900531956231587,-43.0,13.888933181762695
555,0.9003618668498458,-174.0,10.9923677444458
556,0.9001918114825794,-347.0,10.002972602844238
557,0.9000217901229857,-550.0,11.889196395874023
558,0.8998518027642635,-825.0,12.081056594848633
559,0.8996818493996137,-39.0,30.132814407348633
560,0.8995119300222378,-66.0,11.557451248168945
561,0.8993420446253394,-86.0,20.169065475463867
562,0.8991721932021228,-12.0,15.814790725708008
563,0.8990023757457941,-35.0,11.39043140411377
564,0.8988325922495605,-17.0,14.741854667663574
565,0.8986628427066308,-25.0,13.807012557983398
566,0.8984931271102148,-104.0,11.003734588623047
567,0.898323445453524,-255.0,10.909102439880371
568,0.8981537977297711,-25.0,35.82358932495117
569,0.8979841839321703,-49.0,12.1388521194458
570,0.897814604053937,-19.0,8.863349914550781
571,0.8976450580882879,-34.0,11.66028118133545
572,0.8974755460284413,-130.0,12.6963472366333
573,0.8973060678676166,-279.0,13.803459167480469
574,0.8971366235990347,-26.0,11.032766342163086
575,0.896967213215918,-52.0,9.584420204162598
576,0.8967978367114897,-25.0,8.62911605834961
577,0.8966284940789752,-48.0,33.41929244995117
578,0.8964591853116005,-142.0,12.206231117248535
579,0.8962899104025934,-34.0,11.929906845092773
580,0.8961206693451828,-21.0,13.80479621887207
581,0.895951462132599,-29.0,9.046895980834961
582,0.8957822887580738,-13.0,8.685036659240723
583,0.8956131492148403,-24.0,9.752552032470703
584,0.8954440434961329,-109.0,15.663359642028809
585,0.8952749715951873,-39.0,8.616893768310547
586,0.8951059335052408,-104.0,15.32750129699707
587,0.8949369292195317,-31.0,11.843876838684082
588,0.8947679587312998,-101.0,10.810068130493164
589,0.8945990220337864,-40.0,10.100729942321777
