Step,Epsilon,Reward,NN_Loss
403,0.9266098150031661,-0.0,3.6580722332000732
404,0.9264345105711931,-0.0,3.1402993202209473
405,0.9262592411966005,-28.0,3.492461681365967
406,0.9260840068723777,-88.0,3.0683815479278564
407,0.9259088075915153,-148.0,4.510563850402832
408,0.9257336433470053,-13.0,3.8992414474487305
409,0.9255585141318412,-0.0,3.5939292907714844
410,0.9253834199390177,-0.0,4.231906414031982
411,0.9252083607615312,-0.0,3.6037957668304443
412,0.9250333365923792,-10.0,4.08200740814209
413,0.9248583474245609,-10.0,2.830869674682617
414,0.9246833932510764,-34.0,3.841191530227661
415,0.9245084740649279,-50.0,4.2020063400268555
416,0.9243335898591184,-0.0,3.3955464363098145
417,0.9241587406266527,-0.0,3.8158187866210938
418,0.9239839263605367,-2.0,3.4052629470825195
419,0.9238091470537779,-6.0,3.2644081115722656
420,0.923634402699385,-2.0,2.4334142208099365
421,0.9234596932903685,-0.0,2.2374372482299805
422,0.9232850188197397,-12.0,3.2943992614746094
423,0.9231103792805119,-15.0,4.372293472290039
424,0.9229357746656992,-0.0,4.975271701812744
425,0.9227612049683177,-0.0,3.5424423217773438
426,0.9225866701813845,-13.0,4.521103858947754
427,0.9224121702979182,-0.0,5.337761402130127
428,0.9222377053109388,-0.0,3.96376371383667
429,0.9220632752134679,-0.0,3.5578479766845703
430,0.9218888799985281,-0.0,2.812544345855713
431,0.9217145196591435,-0.0,2.928658962249756
432,0.9215401941883398,-4.0,3.1341021060943604
433,0.9213659035791439,-0.0,2.8622889518737793
434,0.9211916478245845,-23.0,4.926599025726318
435,0.921017426917691,-63.0,4.324123382568359
436,0.9208432408514946,-103.0,5.09970760345459
437,0.9206690896190282,-0.0,4.566347122192383
438,0.9204949732133253,-0.0,4.839626312255859
439,0.9203208916274215,-0.0,4.586015701293945
440,0.9201468448543535,-0.0,3.112922191619873
441,0.9199728328871594,-2.0,4.574951171875
442,0.9197988557188786,-0.0,4.672965049743652
443,0.9196249133425524,-0.0,6.018563747406006
444,0.9194510057512226,-2.0,2.9185214042663574
445,0.9192771329379333,-0.0,4.3807597160339355
446,0.9191032948957294,-0.0,4.115375518798828
447,0.9189294916176575,-0.0,2.965507984161377
448,0.9187557230967652,-19.0,3.9642062187194824
449,0.918581989326102,-79.0,4.488785743713379
