Step,Epsilon,Reward,NN_Loss
1590,0.8611572928700576,-23.0,31.542312622070312
1600,0.860346541020675,-73.0,26.22817039489746
1610,0.8595365995179007,-14.0,25.220252990722656
1620,0.8587274675517935,-49.0,27.324623107910156
1630,0.8579191443132214,-19.0,26.5452880859375
1640,0.8571116289938607,-20.0,25.31991195678711
1650,0.8563049207861965,-4.0,27.27324104309082
1660,0.8554990188835201,-9.0,33.5490608215332
1670,0.8546939224799296,-5.0,36.058502197265625
1680,0.8538896307703289,-7.0,31.788480758666992
1690,0.8530861429504258,-28.0,34.10356140136719
1700,0.8522834582167327,-16.0,37.8704948425293
1710,0.8514815757665646,-7.0,28.768835067749023
1720,0.8506804947980389,-0.0,37.517555236816406
1730,0.8498802145100749,-7.0,36.49480056762695
1740,0.849080734102392,-0.0,29.220970153808594
1750,0.8482820527755098,-39.0,32.384483337402344
1760,0.847484169730747,-7.0,41.15996551513672
1770,0.8466870841702203,-34.0,48.5109748840332
1780,0.8458907952968442,-15.0,21.384254455566406
1790,0.8450953023143297,-15.0,30.791336059570312
1800,0.8443006044271837,-20.0,30.146121978759766
1810,0.8435067008407084,-96.0,29.6987247467041
1820,0.842713590761,-215.0,27.07925033569336
1830,0.8419212733949486,-370.0,32.31577682495117
1840,0.8411297479502364,-16.0,30.33108901977539
1850,0.8403390136353381,-30.0,30.724214553833008
1860,0.8395490696595194,-16.0,28.463014602661133
1870,0.838759915232836,-91.0,30.740238189697266
1880,0.8379715495661337,-13.0,25.201284408569336
1890,0.8371839718710465,-27.0,29.612279891967773
1900,0.836397181359997,-19.0,35.0894775390625
1910,0.8356111772461942,-15.0,31.38188934326172
1920,0.8348259587436342,-2.0,34.06419372558594
1930,0.8340415250670983,-59.0,33.31209945678711
1940,0.8332578754321528,-146.0,36.74898147583008
1950,0.832475009055148,-259.0,35.730255126953125
1960,0.8316929251532175,-406.0,36.7633171081543
1970,0.8309116229442772,-31.0,35.38425064086914
1980,0.8301311016470251,-125.0,40.5947380065918
1990,0.8293513604809395,-6.0,31.546831130981445
2000,0.8285723986662793,-42.0,36.39973449707031
2010,0.8277942154240827,-134.0,37.37069320678711
2020,0.8270168099761664,-8.0,42.09333038330078
2030,0.8262401815451248,-29.0,35.96582794189453
2040,0.8254643293543295,-26.0,25.630523681640625
2050,0.824689252627928,-12.0,30.721195220947266
2060,0.8239149505908439,-17.0,30.035255432128906
2070,0.8231414224687746,-28.0,36.70893859863281
2080,0.8223686674881925,-14.0,31.95789337158203
2090,0.8215966848763421,-0.0,35.725955963134766
2100,0.8208254738612408,-20.0,29.132774353027344
2110,0.8200550336716778,-98.0,35.235511779785156
2120,0.8192853635372125,-12.0,33.074344635009766
2130,0.8185164626881748,-82.0,34.853939056396484
2140,0.817748330355664,-16.0,37.77863693237305
2150,0.8169809657715474,-28.0,31.666221618652344
2160,0.8162143681684605,-11.0,34.39026641845703
2170,0.8154485367798057,-31.0,40.86351776123047
2180,0.8146834708397515,-110.0,28.62493324279785
2190,0.8139191695832316,-13.0,38.9123649597168
2200,0.8131556322459452,-7.0,30.292251586914062
2210,0.8123928580643546,-29.0,36.00613784790039
2220,0.8116308462756855,-117.0,30.383747100830078
2230,0.8108695961179262,-231.0,34.9266242980957
2240,0.8101091068298264,-364.0,32.395565032958984
2250,0.8093493776508969,-13.0,44.43974685668945
2260,0.8085904078214082,-49.0,33.68861770629883
2270,0.8078321965823906,-6.0,38.62761688232422
2280,0.8070747431756327,-38.0,31.573123931884766
2290,0.8063180468436811,-123.0,45.85008239746094
2300,0.8055621068298392,-243.0,34.88726043701172
2310,0.8048069223781673,-382.0,33.73578643798828
2320,0.8040524927334806,-22.0,41.4841194152832
2330,0.8032988171413495,-54.0,36.96584701538086
2340,0.8025458948480984,-14.0,45.04798126220703
2350,0.8017937251008047,-68.0,45.63936233520508
2360,0.8010423071472988,-22.0,41.751548767089844
2370,0.8002916402361626,-86.0,36.767906188964844
2380,0.7995417236167293,-171.0,42.23531723022461
2390,0.7987925565390819,-7.0,40.7453727722168
2400,0.7980441382540536,-38.0,43.34953689575195
2410,0.7972964680132258,-130.0,42.65532684326172
2420,0.7965495450689283,-263.0,40.08995056152344
2430,0.7958033686742381,-34.0,40.63370895385742
2440,0.7950579380829786,-120.0,42.025325775146484
2450,0.7943132525497194,-21.0,50.579322814941406
2460,0.7935693113297747,-2.0,42.11115264892578
2470,0.7928261136792034,-16.0,46.791099548339844
2480,0.7920836588548077,-75.0,43.2862548828125
2490,0.7913419461141326,-8.0,46.519405364990234
2500,0.7906009747154654,-30.0,45.53921890258789
2510,0.7898607439178347,-105.0,42.47144317626953
2520,0.7891212529810094,-209.0,33.229251861572266
2530,0.7883825011654988,-379.0,46.988712310791016
2540,0.7876444877325509,-31.0,33.40829849243164
2550,0.7869072119441523,-65.0,41.496421813964844
2560,0.7861706730630269,-15.0,58.767852783203125
2570,0.7854348703526359,-40.0,35.94101333618164
2580,0.7846998030771766,-143.0,44.055973052978516
2590,0.7839654705015816,-301.0,36.67741775512695
2600,0.7832318718915182,-29.0,38.25060272216797
2610,0.782499006513388,-96.0,46.99372482299805
2620,0.7817668736343252,-34.0,52.862159729003906
2630,0.7810354725221971,-109.0,36.31361389160156
2640,0.7803048024456023,-7.0,39.32394027709961
2650,0.7795748626738708,-62.0,36.087615966796875
2660,0.7788456524770629,-24.0,40.87500762939453
2670,0.7781171711259682,-103.0,46.54585266113281
2680,0.7773894178921053,-31.0,36.259246826171875
2690,0.7766623920477208,-95.0,56.16393280029297
2700,0.775936092865789,-188.0,44.960296630859375
2710,0.7752105196200105,-4.0,39.012481689453125
2720,0.7744856715848121,-33.0,42.13264465332031
2730,0.7737615480353457,-2.0,45.84528732299805
2740,0.7730381482474876,-29.0,47.404964447021484
2750,0.772315471497838,-74.0,40.13572311401367
2760,0.77159351706372,-11.0,34.50990295410156
2770,0.7708722842231793,-11.0,41.1302375793457
2780,0.7701517722549829,-44.0,46.508277893066406
2790,0.7694319804386187,-118.0,27.434890747070312
2800,0.768712908054295,-8.0,36.757572174072266
2810,0.7679945543829392,-0.0,39.09583282470703
2820,0.7672769187061976,-13.0,41.29914474487305
2830,0.7665600003064346,-14.0,48.892303466796875
2840,0.7658437984667315,-49.0,43.271690368652344
2850,0.7651283124708864,-108.0,38.95054626464844
2860,0.7644135416034135,-199.0,49.65341567993164
2870,0.7636994851495418,-339.0,51.541683197021484
2880,0.7629861423952146,-507.0,43.64324951171875
2890,0.7622735126270892,-692.0,41.499481201171875
2900,0.7615615951325359,-22.0,31.7303524017334
2910,0.760850389199637,-71.0,41.951316833496094
2920,0.7601398941171865,-14.0,41.63935089111328
2930,0.7594301091746893,-17.0,36.66826629638672
2940,0.7587210336623604,-18.0,44.362247467041016
2950,0.7580126668711242,-12.0,39.423648834228516
2960,0.7573050080926139,-38.0,40.17018127441406
2970,0.7565980566191707,-25.0,37.36637878417969
2980,0.7558918117438429,-8.0,39.51913833618164
2990,0.7551862727603856,-0.0,34.03131866455078
3000,0.75448143896326,-25.0,36.35157775878906
3010,0.753777309647632,-94.0,37.76301956176758
3020,0.7530738841093723,-204.0,38.999351501464844
3030,0.7523711616450554,-10.0,40.82733917236328
3040,0.7516691415519585,-34.0,35.47469711303711
3050,0.7509678231280615,-126.0,40.2574462890625
3060,0.7502672056720464,-12.0,39.63862228393555
3070,0.7495672884832951,-68.0,33.37200164794922
3080,0.7488680708618907,-21.0,44.53534698486328
3090,0.7481695521086154,-84.0,50.493568420410156
3100,0.7474717315249502,-32.0,34.20738220214844
3110,0.7467746084130747,-117.0,31.575984954833984
3120,0.7460781820758658,-18.0,35.75694274902344
3130,0.745382451816897,-31.0,33.776405334472656
3140,0.7446874169404379,-16.0,34.76927185058594
3150,0.7439930767514537,-65.0,36.22614669799805
3160,0.743299430555604,-158.0,38.53012466430664
3170,0.7426064776592426,-9.0,37.27537155151367
3180,0.7419142173694167,-4.0,39.72958755493164
3190,0.7412226489938657,-56.0,35.202701568603516
3200,0.7405317718410214,-12.0,38.338680267333984
3210,0.7398415852200064,-59.0,30.65675163269043
3220,0.7391520884406341,-21.0,29.481456756591797
3230,0.7384632808134077,-16.0,34.35843276977539
3240,0.7377751616495195,-18.0,42.44815444946289
3250,0.7370877302608503,-9.0,35.15974807739258
3260,0.7364009859599686,-53.0,30.91732406616211
3270,0.7357149280601301,-2.0,38.281192779541016
3280,0.7350295558752767,-31.0,39.58251190185547
3290,0.7343448687200363,-11.0,44.8337516784668
3300,0.7336608659097217,-69.0,48.97792053222656
3310,0.7329775467603299,-13.0,40.54005813598633
3320,0.7322949105885418,-5.0,39.06656265258789
3330,0.7316129567117211,-26.0,33.211753845214844
3340,0.730931684447914,-91.0,39.770877838134766
3350,0.7302510931158481,-17.0,46.22267532348633
3360,0.7295711820349319,-0.0,51.485321044921875
3370,0.7288919505252545,-53.0,39.96027374267578
3380,0.728213397907584,-9.0,52.98458480834961
3390,0.7275355235033681,-6.0,31.224376678466797
3400,0.7268583266347322,-46.0,47.34657669067383
3410,0.7261818066244792,-7.0,40.63945770263672
3420,0.7255059627960893,-10.0,40.03461837768555
3430,0.7248307944737185,-5.0,39.535194396972656
3440,0.7241563009821983,-38.0,50.305381774902344
3450,0.7234824816470353,-4.0,49.500404357910156
3460,0.72280933579441,-28.0,37.86158752441406
3470,0.7221368627511766,-6.0,44.948951721191406
3480,0.721465061844862,-18.0,37.783592224121094
3490,0.7207939324036652,-8.0,41.69752883911133
3500,0.7201234737564567,-12.0,33.90882110595703
3510,0.7194536852327778,-8.0,38.701087951660156
3520,0.7187845661628399,-20.0,61.37104034423828
3530,0.7181161158775239,-20.0,41.43513488769531
3540,0.7174483337083795,-4.0,39.915496826171875
3550,0.7167812189876244,-9.0,33.82646560668945
3560,0.7161147710481438,-60.0,49.368141174316406
3570,0.7154489892234898,-9.0,39.09788131713867
3580,0.7147838728478805,-9.0,37.25229263305664
3590,0.7141194212561994,-11.0,44.69434356689453
3600,0.7134556337839949,-47.0,32.898155212402344
